"","INSPECTION_ID","ESTABLISHMENT_ID","IsED","MINIMUM_INSPECTIONS_PERYEAR","No_Infraction","Minor","Significant","Crucial","Total"
"1452","103545081","9010245",0,"3",0,1,1,0,2
"1453","103545083","9012438",0,"2",0,0,2,1,3
"1454","103545090","10400622",0,"3",1,0,0,0,0
"1455","103545094","9071568",0,"2",0,1,0,0,1
"1456","103545099","9405969",0,"2",1,0,0,0,0
"1457","103545101","9012438",0,"2",1,0,0,0,0
"1458","103545162","10348402",0,"2",0,3,0,0,3
"1459","103545163","10518127",0,"1",0,1,1,0,2
"1460","103545164","10518127",0,"1",0,1,1,0,2
"1461","103545226","10439594",0,"3",1,0,0,0,0
"1462","103545412","10420931",0,"3",0,3,0,0,3
"1463","103545413","9017705",0,"3",0,1,1,0,2
"1464","103545417","9005795",0,"3",0,3,0,0,3
"1465","103545430","10233122",0,"2",0,2,0,0,2
"1466","103545441","9012046",0,"3",0,0,1,0,1
"1467","103545443","9012047",0,"2",1,0,0,0,0
"1468","103545445","9014733",0,"2",0,2,2,1,5
"1469","103545450","9014733",0,"2",1,0,0,0,0
"1470","103545459","10498919",0,"2",0,0,1,0,1
"1471","103545513","10282501",0,"3",0,2,0,0,2
"1472","103545578","10415112",0,"2",0,1,0,0,1
"1473","103545579","10372854",0,"3",1,0,0,0,0
"1474","103545596","10463201",0,"3",1,0,0,0,0
"1475","103545598","10296347",0,"3",1,0,0,0,0
"1476","103545636","10526999",0,"2",0,1,0,0,1
"1477","103545642","9015125",0,"3",0,1,2,0,3
"1478","103545643","10360736",0,"3",0,3,0,0,3
"1479","103545644","10516892",0,"3",1,0,0,0,0
"1480","103545645","9015125",0,"3",1,0,0,0,0
"1481","103545663","10310520",0,"3",0,2,1,0,3
"1482","103545672","10211713",0,"3",0,2,1,1,4
"1483","103545676","10211713",0,"3",1,0,0,0,0
"1484","103545678","10495993",0,"2",0,2,0,0,2
"1485","103545685","10270739",0,"2",0,1,0,0,1
"1486","103545688","10484998",0,"1",1,0,0,0,0
"1487","103545690","10231398",0,"2",1,0,0,0,0
"1488","103545698","10250429",0,"3",0,1,0,0,1
"1489","103545700","10485080",0,"1",1,0,0,0,0
"1490","103545707","9017432",0,"1",1,0,0,0,0
"1491","103545716","10411621",0,"3",1,0,0,0,0
"1492","103545733","10421811",0,"2",1,0,0,0,0
"1493","103545734","9000253",0,"2",1,0,0,0,0
"1494","103545735","10186892",0,"2",1,0,0,0,0
"1495","103545738","10381361",0,"2",1,0,0,0,0
"1496","103545797","9002646",0,"3",1,0,0,0,0
"1497","103545801","10318893",0,"3",0,2,0,0,2
"1498","103545814","10428203",0,"3",0,2,1,0,3
"1499","103545827","10513591",0,"3",0,0,2,0,2
"1500","103545893","10436393",0,"2",1,0,0,0,0
"1501","103545902","10477163",0,"2",0,1,0,0,1
"1502","103545903","10373921",0,"3",0,2,3,2,7
"1503","103545904","9012944",0,"3",0,1,0,0,1
"1504","103545911","10373921",0,"3",1,0,0,0,0
"1505","103545913","10430733",0,"1",0,1,4,0,5
"1506","103545914","9014452",0,"3",0,1,1,0,2
"1507","103545915","9014452",0,"3",0,1,0,0,1
"1508","103545917","10430733",0,"1",1,0,0,0,0
"1509","103545920","10362375",0,"3",1,0,0,0,0
"1510","103545921","9050820",0,"3",1,0,0,0,0
"1511","103545925","10406030",0,"3",0,2,0,0,2
"1512","103545935","10539161",0,"2",1,0,0,0,0
"1513","103545942","10287768",0,"2",1,0,0,0,0
"1514","103545960","10539166",0,"3",0,1,0,0,1
"1515","103545971","10410068",0,"2",0,3,0,0,3
"1516","103545973","9017849",0,"1",0,3,1,1,5
"1517","103545974","9017849",0,"1",1,0,0,0,0
"1518","103545984","9393597",0,"2",1,0,0,0,0
"1519","103546028","9010038",1,"3",1,0,0,0,0
"1520","103546029","9004044",1,"3",1,0,0,0,0
"1521","103546031","9013060",0,"3",1,0,0,0,0
"1522","103546032","9413610",0,"3",1,0,0,0,0
"1523","103546033","10356863",0,"2",0,1,1,0,2
"1524","103546035","10324680",0,"3",0,2,0,0,2
"1525","103546036","10484185",0,"2",0,1,3,0,4
"1526","103546037","10458332",0,"2",0,1,0,0,1
"1527","103546038","10484185",0,"2",1,0,0,0,0
"1528","103546043","9006227",0,"3",1,0,0,0,0
"1529","103546047","10405486",0,"2",1,0,0,0,0
"1530","103546062","10539177",0,"2",1,0,0,0,0
"1531","103546137","10539189",0,"3",0,5,8,0,13
"1532","103546156","10383873",0,"3",0,0,1,0,1
"1533","103546157","10539189",0,"3",1,0,0,0,0
"1534","103546218","10492458",0,"2",1,0,0,0,0
"1535","103546219","10266756",0,"3",1,0,0,0,0
"1536","103546220","10365169",0,"2",1,0,0,0,0
"1537","103546221","9052008",0,"2",0,3,1,0,4
"1538","103546224","10318422",0,"3",0,3,1,0,4
"1539","103546226","10525555",0,"3",0,2,1,0,3
"1540","103546227","10303399",0,"2",1,0,0,0,0
"1541","103546238","9005779",0,"3",0,1,0,0,1
"1542","103546241","10525618",0,"2",0,1,4,0,5
"1543","103546246","10525618",0,"2",1,0,0,0,0
"1544","103546262","10525555",0,"3",1,0,0,0,0
"1545","103546312","9007087",1,"2",1,0,0,0,0
"1546","103546313","9003137",1,"3",1,0,0,0,0
"1547","103546315","9424189",0,"2",1,0,0,0,0
"1548","103546399","10418210",0,"3",0,2,1,0,3
"1549","103546456","10373914",0,"1",1,0,0,0,0
"1550","103546491","10539251",0,"2",0,0,1,0,1
"1551","103546518","10392013",0,"2",1,0,0,0,0
"1552","103546539","10433555",0,"3",0,1,1,0,2
"1553","103546574","10539251",0,"2",1,0,0,0,0
"1554","103546625","10539276",0,"1",1,0,0,0,0
"1555","103546642","10440792",1,"2",1,0,0,0,0
"1556","103546643","9385293",0,"3",0,1,0,0,1
"1557","103546666","10441474",1,"2",1,0,0,0,0
"1558","103546668","10282893",0,"3",0,1,0,0,1
"1559","103546669","10516126",0,"3",1,0,0,0,0
"1560","103546676","9000990",0,"2",1,0,0,0,0
"1561","103546689","9008945",0,"3",1,0,0,0,0
"1562","103546694","10457667",0,"1",0,1,0,0,1
"1563","103546700","9415495",0,"3",0,2,2,0,4
"1564","103546712","10390087",0,"2",0,0,3,0,3
"1565","103546713","10441472",1,"2",0,0,1,0,1
"1566","103546714","10361566",0,"3",0,2,0,0,2
"1567","103546716","9009805",0,"2",0,2,1,0,3
"1568","103546719","10526902",0,"3",0,3,1,0,4
"1569","103546725","10526902",0,"3",0,2,0,0,2
"1570","103546731","10441932",1,"2",1,0,0,0,0
"1571","103546734","10441943",1,"2",1,0,0,0,0
"1572","103546735","10441925",1,"2",1,0,0,0,0
"1573","103546737","9009431",1,"3",1,0,0,0,0
"1574","103546740","10451373",0,"3",1,0,0,0,0
"1575","103546744","10431986",1,"2",1,0,0,0,0
"1576","103546755","10473285",0,"2",1,0,0,0,0
"1577","103546759","10387137",0,"2",0,2,0,0,2
"1578","103546781","10390087",0,"2",0,1,0,0,1
"1579","103546913","10539311",0,"3",0,2,1,1,4
"1580","103546916","10539311",0,"3",1,0,0,0,0
"1581","103546934","10246461",1,"2",1,0,0,0,0
"1582","103546935","9056877",1,"3",0,1,2,0,3
"1583","103546936","9056877",1,"3",0,1,0,0,1
"1584","103546976","10403163",0,"3",1,0,0,0,0
"1585","103546996","9009186",0,"1",1,0,0,0,0
"1586","103547021","9014925",0,"3",0,2,0,0,2
"1587","103547060","9006263",0,"2",0,3,1,0,4
"1588","103547147","10186689",0,"2",0,1,2,0,3
"1589","103547149","10186689",0,"2",1,0,0,0,0
"1590","103547181","10329666",0,"2",0,1,2,1,4
"1591","103547191","10329666",0,"2",1,0,0,0,0
"1592","103547204","10441473",1,"2",1,0,0,0,0
"1593","103547225","9007719",0,"2",1,0,0,0,0
"1594","103547239","9015859",0,"3",0,1,0,0,1
"1595","103547244","9004814",0,"3",0,3,1,0,4
"1596","103547312","10485831",0,"2",1,0,0,0,0
"1597","103547313","10457911",0,"2",0,0,2,0,2
"1598","103547316","9004799",0,"3",1,0,0,0,0
"1599","103547323","10366883",0,"3",0,1,0,0,1
"1600","103547337","10539372",0,"1",1,0,0,0,0
"1601","103547378","10265856",0,"3",1,0,0,0,0
"1602","103547384","10207593",0,"2",1,0,0,0,0
"1603","103547392","10367715",0,"2",1,0,0,0,0
"1604","103547393","10469642",0,"2",1,0,0,0,0
"1605","103547394","10425457",0,"2",1,0,0,0,0
"1606","103547402","10380505",0,"3",1,0,0,0,0
"1607","103547416","9416626",0,"3",0,1,0,0,1
"1608","103547429","10523469",0,"3",1,0,0,0,0
"1609","103547430","10499583",0,"2",0,1,0,0,1
"1610","103547433","10433285",0,"3",0,4,0,0,4
"1611","103547455","9014688",0,"3",1,0,0,0,0
"1612","103547459","9418835",0,"3",0,1,0,0,1
"1613","103547462","10512687",0,"3",0,0,1,0,1
"1614","103547463","10407246",0,"3",1,0,0,0,0
"1615","103547465","9017037",0,"2",1,0,0,0,0
"1616","103547469","9015095",0,"2",0,2,0,0,2
"1617","103547470","10453072",0,"2",1,0,0,0,0
"1618","103547479","10455281",0,"2",1,0,0,0,0
"1619","103547491","10463633",0,"2",1,0,0,0,0
"1620","103547492","10441981",0,"3",1,0,0,0,0
"1621","103547517","10249045",0,"2",1,0,0,0,0
"1622","103547521","10512687",0,"3",1,0,0,0,0
"1623","103547524","10392266",0,"2",1,0,0,0,0
"1624","103547543","10341479",0,"2",1,0,0,0,0
"1625","103547546","9395212",0,"2",1,0,0,0,0
"1626","103547547","9023580",0,"2",0,3,0,0,3
"1627","103547550","10292878",0,"3",1,0,0,0,0
"1628","103547551","10385890",0,"2",0,3,0,0,3
"1629","103547562","10522634",0,"3",0,0,1,0,1
"1630","103547567","10495511",0,"3",0,2,0,0,2
"1631","103547574","10539401",0,"2",1,0,0,0,0
"1632","103547656","10448882",0,"2",1,0,0,0,0
"1633","103547694","10499971",0,"3",0,0,4,0,4
"1634","103547732","10464268",0,"3",0,2,4,3,9
"1635","103547745","9368300",0,"2",1,0,0,0,0
"1636","103547754","10499971",0,"3",1,0,0,0,0
"1637","103547760","10360413",0,"3",0,1,1,0,2
"1638","103547765","10499091",0,"3",1,0,0,0,0
"1639","103547768","9004699",0,"1",0,1,0,0,1
"1640","103547769","10453962",0,"3",0,3,0,0,3
"1641","103547771","10360413",0,"3",1,0,0,0,0
"1642","103547775","10464268",0,"3",1,0,0,0,0
"1643","103547828","9017924",0,"3",1,0,0,0,0
"1644","103547847","9010479",0,"3",1,0,0,0,0
"1645","103547853","10364417",0,"2",1,0,0,0,0
"1646","103547865","10354239",0,"3",0,1,1,0,2
"1647","103547880","10420422",0,"1",0,1,1,0,2
"1648","103547881","10229366",0,"3",0,1,0,0,1
"1649","103547905","10504133",0,"3",0,0,1,0,1
"1650","103547907","10539455",0,"3",1,0,0,0,0
"1651","103547934","10521808",0,"3",0,0,2,0,2
"1652","103547937","10478815",0,"2",1,0,0,0,0
"1653","103547944","10517516",0,"1",1,0,0,0,0
"1654","103547948","10370566",0,"2",0,0,1,0,1
"1655","103547971","9010989",0,"3",1,0,0,0,0
"1656","103547980","9032456",0,"3",1,0,0,0,0
"1657","103547994","10320338",0,"3",1,0,0,0,0
"1658","103547997","10470245",0,"3",0,1,0,0,1
"1659","103547998","9420635",0,"3",0,2,1,0,3
"1660","103548000","9416087",0,"2",1,0,0,0,0
"1661","103548001","10268415",0,"2",0,1,0,0,1
"1662","103548004","10539471",0,"1",1,0,0,0,0
"1663","103548015","10482549",0,"3",0,1,0,0,1
"1664","103548023","10539475",0,"2",0,1,2,0,3
"1665","103548043","10472630",0,"3",0,2,6,2,10
"1666","103548103","10385888",0,"3",0,2,3,0,5
"1667","103548116","10539487",0,"3",1,0,0,0,0
"1668","103548138","10317024",0,"2",1,0,0,0,0
"1669","103548152","10529118",0,"2",0,0,1,0,1
"1670","103548163","10529118",0,"2",1,0,0,0,0
"1671","103548174","10283196",0,"2",1,0,0,0,0
"1672","103548180","10332140",0,"2",1,0,0,0,0
"1673","103548181","9007852",0,"1",1,0,0,0,0
"1674","103548183","10474918",0,"1",0,0,1,0,1
"1675","103548184","10474918",0,"1",1,0,0,0,0
"1676","103548186","9392512",0,"2",1,0,0,0,0
"1677","103548198","9007731",0,"3",0,2,2,0,4
"1678","103548206","10201963",0,"2",0,1,1,0,2
"1679","103548208","10497549",0,"3",0,1,0,0,1
"1680","103548210","10252494",0,"2",1,0,0,0,0
"1681","103548211","10269214",0,"3",1,0,0,0,0
"1682","103548212","10519656",0,"2",1,0,0,0,0
"1683","103548295","10533200",0,"2",1,0,0,0,0
"1684","103548311","10504699",0,"3",0,3,1,0,4
"1685","103548343","9006131",0,"3",1,0,0,0,0
"1686","103548402","9022431",0,"3",1,0,0,0,0
"1687","103548410","10526579",0,"3",0,1,1,0,2
"1688","103548426","10342259",0,"3",0,0,1,0,1
"1689","103548429","10457900",0,"2",0,0,1,0,1
"1690","103548431","10342259",0,"3",1,0,0,0,0
"1691","103548437","10457465",0,"2",0,1,0,0,1
"1692","103548448","10345146",0,"1",0,0,1,0,1
"1693","103548453","10539539",0,"3",1,0,0,0,0
"1694","103548462","10539541",0,"2",1,0,0,0,0
"1695","103548533","9006131",0,"3",1,0,0,0,0
"1696","103548548","9016267",0,"2",0,2,0,0,2
"1697","103548571","10339311",0,"3",1,0,0,0,0
"1698","103548603","9002654",0,"3",1,0,0,0,0
"1699","103548604","10366596",0,"2",1,0,0,0,0
"1700","103548605","10330303",0,"2",1,0,0,0,0
"1701","103548609","10516580",1,"2",1,0,0,0,0
"1702","103548617","10218891",1,"2",1,0,0,0,0
"1703","103548618","10440332",1,"3",0,1,2,1,4
"1704","103548619","10383634",0,"3",0,3,1,0,4
"1705","103548621","10531635",0,"3",1,0,0,0,0
"1706","103548622","10354782",0,"3",0,2,0,0,2
"1707","103548623","10373355",0,"3",0,1,0,0,1
"1708","103548626","9058648",0,"3",0,1,0,0,1
"1709","103548652","9053240",0,"2",0,1,0,0,1
"1710","103548653","10432406",0,"2",0,1,0,0,1
"1711","103548654","10484186",0,"1",1,0,0,0,0
"1712","103548668","9014315",0,"3",0,1,0,0,1
"1713","103548670","10390045",1,"3",0,1,1,0,2
"1714","103548673","10439934",0,"1",1,0,0,0,0
"1715","103548680","10394323",0,"1",1,0,0,0,0
"1716","103548686","10278139",0,"3",1,0,0,0,0
"1717","103548689","10510726",0,"2",1,0,0,0,0
"1718","103548698","10460893",1,"2",1,0,0,0,0
"1719","103548700","9008285",0,"2",0,3,0,0,3
"1720","103548704","10376606",1,"2",1,0,0,0,0
"1721","103548726","10449414",0,"2",0,1,0,0,1
"1722","103548733","10370079",0,"3",0,1,2,0,3
"1723","103548750","10322249",0,"2",0,1,0,0,1
"1724","103548763","10193989",0,"2",0,2,0,0,2
"1725","103548771","10367524",0,"1",0,1,0,0,1
"1726","103548778","9337469",0,"2",1,0,0,0,0
"1727","103548779","10475648",0,"2",1,0,0,0,0
"1728","103548785","10480018",0,"2",1,0,0,0,0
"1729","103548792","10524517",0,"3",1,0,0,0,0
"1730","103548807","10539580",0,"2",0,1,0,0,1
"1731","103548812","10530465",0,"2",1,0,0,0,0
"1732","103548816","10224691",0,"1",1,0,0,0,0
"1733","103548824","10301403",0,"2",0,2,0,0,2
"1734","103548825","9016997",0,"2",0,2,0,0,2
"1735","103548826","10524919",0,"3",0,0,1,0,1
"1736","103548842","10383982",0,"3",0,0,3,0,3
"1737","103548843","10266831",0,"3",1,0,0,0,0
"1738","103548844","10395480",0,"2",0,2,1,0,3
"1739","103548862","10349048",0,"2",1,0,0,0,0
"1740","103548868","9013576",0,"3",0,1,0,0,1
"1741","103548869","10393178",0,"2",1,0,0,0,0
"1742","103548873","10450392",0,"2",1,0,0,0,0
"1743","103548875","9005022",0,"3",1,0,0,0,0
"1744","103548877","10423709",0,"3",1,0,0,0,0
"1745","103548881","9009669",0,"2",1,0,0,0,0
"1746","103548889","9003993",0,"3",0,1,1,0,2
"1747","103548890","9413306",0,"3",0,2,2,0,4
"1748","103548894","9016652",0,"2",0,4,3,2,9
"1749","103548895","10421723",0,"2",0,3,0,0,3
"1750","103548896","9016652",0,"2",1,0,0,0,0
"1751","103548898","9018592",0,"3",0,2,1,1,4
"1752","103548900","9018592",0,"3",1,0,0,0,0
"1753","103548902","10450747",0,"2",0,2,0,0,2
"1754","103548913","10348161",0,"2",1,0,0,0,0
"1755","103548914","10438243",0,"2",1,0,0,0,0
"1756","103548918","10419735",0,"2",0,1,0,0,1
"1757","103548919","9002663",0,"3",0,2,2,0,4
"1758","103548920","9002663",0,"3",0,1,1,0,2
"1759","103548922","10283743",0,"3",0,0,1,0,1
"1760","103548924","10283743",0,"3",1,0,0,0,0
"1761","103548932","10454262",0,"3",0,0,1,0,1
"1762","103548934","10454262",0,"3",1,0,0,0,0
"1763","103548940","10528173",0,"3",0,1,0,0,1
"1764","103548945","10427233",0,"3",1,0,0,0,0
"1765","103548947","10485818",0,"1",0,1,1,0,2
"1766","103548979","9090652",0,"3",1,0,0,0,0
"1767","103549004","10207773",0,"2",1,0,0,0,0
"1768","103549008","9368675",0,"2",1,0,0,0,0
"1769","103549009","10473876",0,"2",0,1,0,0,1
"1770","103549047","10518192",0,"2",0,2,0,0,2
"1771","103549050","10515663",0,"2",0,1,3,0,4
"1772","103549060","10539613",0,"2",1,0,0,0,0
"1773","103549074","10253166",0,"3",1,0,0,0,0
"1774","103549075","10287545",0,"3",1,0,0,0,0
"1775","103549079","10509573",0,"2",1,0,0,0,0
"1776","103549102","10482988",0,"2",1,0,0,0,0
"1777","103549103","10509597",0,"3",0,1,0,0,1
"1778","103549107","10503690",0,"2",1,0,0,0,0
"1779","103549116","9011014",0,"1",1,0,0,0,0
"1780","103549118","10521809",0,"2",1,0,0,0,0
"1781","103549124","10484803",1,"3",1,0,0,0,0
"1782","103549128","10431245",0,"3",0,3,0,0,3
"1783","103549132","10247022",0,"2",0,3,0,0,3
"1784","103549136","9407738",0,"3",0,1,2,1,4
"1785","103549137","10502437",0,"2",1,0,0,0,0
"1786","103549143","10510512",0,"3",0,1,1,0,2
"1787","103549152","9407738",0,"3",0,1,0,0,1
"1788","103549154","9007515",0,"3",0,2,1,0,3
"1789","103549157","10367346",0,"2",0,2,5,1,8
"1790","103549158","9015923",0,"3",0,0,1,0,1
"1791","103549160","9015378",0,"2",0,2,2,0,4
"1792","103549162","9015923",0,"3",1,0,0,0,0
"1793","103549165","10367346",0,"2",1,0,0,0,0
"1794","103549180","9015378",0,"2",1,0,0,0,0
"1795","103549184","10185696",0,"2",0,1,0,0,1
"1796","103549205","10412528",0,"2",0,1,1,0,2
"1797","103549226","10395625",0,"3",0,2,0,0,2
"1798","103549229","9007652",0,"3",0,2,0,0,2
"1799","103549230","10528587",0,"2",0,2,0,0,2
"1800","103549231","9004891",0,"2",1,0,0,0,0
"1801","103549233","10539632",0,"3",0,3,3,0,6
"1802","103549234","10316902",0,"2",1,0,0,0,0
"1803","103549236","10442296",0,"2",0,1,0,0,1
"1804","103549237","10384192",0,"2",0,1,0,0,1
"1805","103549238","9008402",0,"3",0,2,0,0,2
"1806","103549242","10514665",0,"3",1,0,0,0,0
"1807","103549266","10438627",0,"3",0,1,1,0,2
"1808","103549268","10304406",0,"2",0,1,0,0,1
"1809","103549272","10357203",0,"2",1,0,0,0,0
"1810","103549276","10187303",0,"3",0,2,0,0,2
"1811","103549277","9011944",0,"2",1,0,0,0,0
"1812","103549283","9012737",0,"3",0,0,1,0,1
"1813","103549287","10517524",0,"3",0,2,0,0,2
"1814","103549288","9011651",0,"3",1,0,0,0,0
"1815","103549290","10520346",0,"3",0,0,1,0,1
"1816","103549291","10490843",0,"2",1,0,0,0,0
"1817","103549292","10528626",0,"2",0,2,0,0,2
"1818","103549301","10525944",0,"3",1,0,0,0,0
"1819","103549344","9002527",0,"3",1,0,0,0,0
"1820","103549406","10377160",0,"3",1,0,0,0,0
"1821","103549408","10486447",0,"1",1,0,0,0,0
"1822","103549450","10373198",0,"3",1,0,0,0,0
"1823","103549463","9001395",0,"3",0,3,3,0,6
"1824","103549464","10508115",0,"3",0,4,2,0,6
"1825","103549468","10508115",0,"3",1,0,0,0,0
"1826","103549472","10216738",0,"3",0,0,1,0,1
"1827","103549484","9006584",0,"2",0,0,1,0,1
"1828","103549487","10475167",0,"2",1,0,0,0,0
"1829","103549491","10385028",0,"3",1,0,0,0,0
"1830","103549495","10499704",0,"2",0,2,0,0,2
"1831","103549525","9392124",0,"1",0,2,0,0,2
"1832","103549535","10362614",0,"3",0,4,2,0,6
"1833","103549540","10362614",0,"3",1,0,0,0,0
"1834","103549544","10499127",0,"2",0,0,1,0,1
"1835","103549546","10447674",0,"3",0,1,2,0,3
"1836","103549559","10299814",0,"2",0,1,1,0,2
"1837","103549583","9393127",0,"3",0,1,2,0,3
"1838","103549584","9050163",0,"3",0,1,0,0,1
"1839","103549586","9393127",0,"3",1,0,0,0,0
"1840","103549597","10456629",0,"3",0,1,0,0,1
"1841","103549599","9014986",0,"3",0,0,1,0,1
"1842","103549600","10440871",0,"1",1,0,0,0,0
"1843","103549604","9093284",0,"3",1,0,0,0,0
"1844","103549605","9008665",0,"3",1,0,0,0,0
"1845","103549611","10232801",0,"2",1,0,0,0,0
"1846","103549614","9006896",0,"3",0,0,1,0,1
"1847","103549625","10357216",0,"2",1,0,0,0,0
"1848","103549630","10420602",0,"2",1,0,0,0,0
"1849","103549632","10349666",0,"2",0,3,0,0,3
"1850","103549634","10467779",0,"2",0,2,1,0,3
"1851","103549635","9424377",0,"2",1,0,0,0,0
"1852","103549636","10365139",0,"2",1,0,0,0,0
"1853","103549637","9396260",0,"3",1,0,0,0,0
"1854","103549652","9000381",0,"2",0,2,0,0,2
"1855","103549653","10513164",0,"2",1,0,0,0,0
"1856","103549655","10504694",0,"2",1,0,0,0,0
"1857","103549672","10520196",0,"1",1,0,0,0,0
"1858","103549760","10380241",0,"2",0,1,0,0,1
"1859","103549761","9012762",0,"2",1,0,0,0,0
"1860","103549770","10421813",0,"3",1,0,0,0,0
"1861","103549783","10312132",0,"2",0,2,2,0,4
"1862","103549791","9048075",0,"2",1,0,0,0,0
"1863","103549840","10447170",0,"2",1,0,0,0,0
"1864","103549852","10539697",0,"2",0,0,2,1,3
"1865","103549854","10482049",0,"2",1,0,0,0,0
"1866","103549856","10522343",0,"3",0,3,0,0,3
"1867","103549862","10539697",0,"2",1,0,0,0,0
"1868","103549866","9007736",0,"3",1,0,0,0,0
"1869","103549870","10520049",0,"1",1,0,0,0,0
"1870","103549873","10253512",0,"3",0,1,4,1,6
"1871","103549876","10253512",0,"3",1,0,0,0,0
"1872","103549886","10262677",0,"2",1,0,0,0,0
"1873","103549925","10539705",0,"2",1,0,0,0,0
"1874","103549957","10265356",0,"3",0,1,1,1,3
"1875","103549960","10265356",0,"3",1,0,0,0,0
"1876","103549979","10206294",0,"2",1,0,0,0,0
"1877","103549986","9387519",0,"2",0,0,2,0,2
"1878","103550005","10473454",0,"3",0,1,0,0,1
"1879","103550039","9002682",0,"2",1,0,0,0,0
"1880","103550074","10524383",0,"2",0,1,0,0,1
"1881","103550080","10525495",0,"2",1,0,0,0,0
"1882","103550120","10327617",0,"1",1,0,0,0,0
"1883","103550121","10352140",0,"3",0,2,0,0,2
"1884","103550147","10392664",0,"3",1,0,0,0,0
"1885","103550158","9075465",0,"3",1,0,0,0,0
"1886","103550159","10481372",0,"2",0,1,0,0,1
"1887","103550231","10494602",0,"2",1,0,0,0,0
"1888","103550232","10379380",0,"2",0,1,1,0,2
"1889","103550240","10379380",0,"2",1,0,0,0,0
"1890","103550260","10416196",0,"2",1,0,0,0,0
"1891","103550269","10325298",0,"3",0,1,0,0,1
"1892","103550275","10518294",0,"2",0,1,0,0,1
"1893","103550280","10430013",0,"2",0,1,0,0,1
"1894","103550288","9013256",0,"3",0,1,1,0,2
"1895","103550289","9013256",0,"3",1,0,0,0,0
"1896","103550299","10525362",0,"2",0,0,1,0,1
"1897","103550300","9002207",0,"3",0,0,4,0,4
"1898","103550312","9011271",0,"3",0,2,1,0,3
"1899","103550314","10409255",0,"2",0,1,0,0,1
"1900","103550331","9017324",1,"3",1,0,0,0,0
"1901","103550350","10408532",0,"3",0,1,0,0,1
"1902","103550351","9000809",0,"3",0,3,0,0,3
"1903","103550367","10527254",0,"3",1,0,0,0,0
"1904","103550369","9013622",0,"3",1,0,0,0,0
"1905","103550372","10289840",0,"2",0,1,0,0,1
"1906","103550390","10412822",0,"1",0,1,0,0,1
"1907","103550437","9022123",0,"3",0,1,1,1,3
"1908","103550438","9022123",0,"3",0,2,0,0,2
"1909","103550462","10325728",1,"2",1,0,0,0,0
"1910","103550463","10435255",1,"2",1,0,0,0,0
"1911","103550464","10417459",1,"2",1,0,0,0,0
"1912","103550465","10300071",1,"2",0,1,1,0,2
"1913","103550466","10334647",1,"2",1,0,0,0,0
"1914","103550467","10349216",1,"2",1,0,0,0,0
"1915","103550470","10417519",1,"2",0,1,0,0,1
"1916","103550473","10494074",1,"2",1,0,0,0,0
"1917","103550474","10325721",1,"2",1,0,0,0,0
"1918","103550475","10300066",1,"1",1,0,0,0,0
"1919","103550476","10431057",1,"2",1,0,0,0,0
"1920","103550479","10300063",1,"2",0,3,0,0,3
"1921","103550482","10530683",1,"2",0,1,1,0,2
"1922","103550484","10300084",1,"2",1,0,0,0,0
"1923","103550487","10459514",1,"2",1,0,0,0,0
"1924","103550488","10531048",1,"2",0,1,1,0,2
"1925","103550489","10325734",1,"2",0,0,1,0,1
"1926","103550490","10431055",1,"2",1,0,0,0,0
"1927","103550491","10535140",1,"2",1,0,0,0,0
"1928","103550492","10300050",1,"2",0,0,1,0,1
"1929","103550514","10504222",0,"3",0,1,0,0,1
"1930","103550515","9046133",0,"2",1,0,0,0,0
"1931","103550524","10334786",1,"2",0,0,1,0,1
"1932","103550525","10334585",1,"2",1,0,0,0,0
"1933","103550527","10325730",1,"2",0,2,0,0,2
"1934","103550528","10300054",1,"2",0,0,1,0,1
"1935","103550530","10531051",1,"1",1,0,0,0,0
"1936","103550531","10531052",1,"2",1,0,0,0,0
"1937","103550532","10472492",0,"3",0,0,0,1,1
"1938","103550537","10300083",1,"2",1,0,0,0,0
"1939","103550539","10472492",0,"3",1,0,0,0,0
"1940","103550541","10520632",0,"3",0,1,3,0,4
"1941","103550542","10520632",0,"3",1,0,0,0,0
"1942","103550544","10487024",0,"2",1,0,0,0,0
"1943","103550545","10334795",1,"2",1,0,0,0,0
"1944","103550547","10377947",0,"3",0,2,0,0,2
"1945","103550549","10189919",0,"3",1,0,0,0,0
"1946","103550551","9011101",0,"3",0,1,0,1,2
"1947","103550552","9011101",0,"3",1,0,0,0,0
"1948","103550555","10410875",0,"2",1,0,0,0,0
"1949","103550556","9014538",0,"3",1,0,0,0,0
"1950","103550557","10278238",0,"2",0,3,0,0,3
"1951","103550573","10331991",0,"2",0,1,2,0,3
"1952","103550574","10417228",0,"2",0,1,1,1,3
"1953","103550575","10331991",0,"2",0,1,0,0,1
"1954","103550577","10417228",0,"2",1,0,0,0,0
"1955","103550601","9005623",0,"3",0,0,1,0,1
"1956","103550629","9001395",0,"3",0,1,0,0,1
"1957","103550661","9013966",0,"2",0,1,0,0,1
"1958","103550665","9014696",0,"3",0,3,0,0,3
"1959","103550667","10500342",0,"2",0,2,0,0,2
"1960","103550668","9385642",0,"2",0,1,0,0,1
"1961","103550671","10539817",0,"2",0,1,0,0,1
"1962","103550681","10329589",0,"2",1,0,0,0,0
"1963","103550711","10459691",0,"3",0,2,0,0,2
"1964","103550726","10359550",0,"2",1,0,0,0,0
"1965","103550732","10508507",0,"2",0,1,3,0,4
"1966","103550741","10508507",0,"2",1,0,0,0,0
