"","ESTABLISHMENT_ID","IsED","Inspection","Minor","Significant","Crucial","Total"
"13829","9016256",0,1,0,0,0,0
"13830","9016257",0,1,0,0,0,0
"13831","9016259",0,4,2,2,0,4
"13832","9016266",0,3,0,0,0,0
"13833","9016267",0,5,4,2,0,6
"13834","9016268",0,3,2,0,0,2
"13835","9016270",0,4,2,0,0,2
"13836","9016272",0,5,2,1,0,3
"13837","9016273",0,5,0,0,0,0
"13838","9016275",0,4,0,0,0,0
"13839","9016278",0,3,0,3,0,3
"13840","9016285",0,1,0,0,0,0
"13841","9016286",0,1,1,0,0,1
"13842","9016287",0,4,0,0,0,0
"13843","9016288",0,4,1,1,1,3
"13844","9016289",0,3,0,0,0,0
"13845","9016292",0,5,1,1,0,2
"13846","9016295",0,1,0,0,0,0
"13847","9016296",0,4,0,4,0,4
"13848","9016300",0,5,2,0,0,2
"13849","9016301",0,3,6,0,0,6
"13850","9016304",0,1,0,0,0,0
"13851","9016305",0,4,3,1,0,4
"13852","9016306",0,4,0,0,0,0
"13853","9016311",0,4,1,1,0,2
"13854","9016313",0,5,2,3,0,5
"13855","9016314",0,3,0,0,0,0
"13856","9016316",0,1,0,0,0,0
"13857","9016317",0,4,0,0,0,0
"13858","9016322",0,1,1,1,0,2
"13859","9016327",0,3,3,4,0,7
"13860","9016329",0,3,0,0,0,0
"13861","9016332",0,3,0,0,0,0
"13862","9016335",0,4,2,0,0,2
"13863","9016345",0,5,0,1,0,1
"13864","9016346",0,6,1,1,1,3
"13865","9016350",0,9,26,14,7,47
"13866","9016366",0,2,1,2,1,4
"13867","9016382",0,4,0,0,0,0
"13868","9016387",0,4,0,0,0,0
"13869","9016412",0,3,0,0,0,0
"13870","9016416",0,6,0,0,0,0
"13871","9016422",0,1,1,0,0,1
"13872","9016423",0,3,0,0,0,0
"13873","9016447",0,4,5,0,0,5
"13874","9016448",0,5,0,1,0,1
"13875","9016461",0,5,7,0,1,8
"13876","9016463",0,7,0,5,1,6
"13877","9016464",0,1,0,0,0,0
"13878","9016466",0,1,0,0,0,0
"13879","9016468",0,5,3,0,1,4
"13880","9016469",0,3,0,0,0,0
"13881","9016496",0,3,6,2,0,8
"13882","9016524",0,1,1,0,0,1
"13883","9016526",1,1,0,0,0,0
"13884","9016534",0,4,0,0,0,0
"13885","9016547",0,3,2,4,1,7
"13886","9016549",0,2,0,0,0,0
"13887","9016551",0,1,1,0,0,1
"13888","9016552",0,5,2,0,0,2
"13889","9016555",0,2,1,1,0,2
"13890","9016559",0,1,2,1,0,3
"13891","9016566",0,1,0,0,0,0
"13892","9016586",0,1,0,0,0,0
"13893","9016612",0,4,5,1,0,6
"13894","9016617",0,8,5,9,5,19
"13895","9016622",0,5,0,0,0,0
"13896","9016630",0,2,4,3,0,7
"13897","9016652",0,9,13,7,5,25
"13898","9016653",0,3,4,0,0,4
"13899","9016657",0,4,3,2,0,5
"13900","9016659",0,4,0,0,0,0
"13901","9016668",0,1,0,0,0,0
"13902","9016680",0,8,8,3,1,12
"13903","9016707",0,3,2,2,0,4
"13904","9016720",0,1,1,0,0,1
"13905","9016725",0,4,1,0,0,1
"13906","9016728",0,3,4,0,0,4
"13907","9016730",0,4,0,0,0,0
"13908","9016748",0,4,2,1,0,3
"13909","9016759",0,4,5,1,0,6
"13910","9016767",0,4,3,4,0,7
"13911","9016773",0,3,1,3,0,4
"13912","9016782",0,5,7,3,1,11
"13913","9016784",0,1,1,0,0,1
"13914","9016790",0,3,0,0,0,0
"13915","9016791",0,1,0,0,0,0
"13916","9016792",0,4,0,0,0,0
"13917","9016794",0,3,2,0,0,2
"13918","9016798",0,3,5,0,1,6
"13919","9016805",0,3,0,0,0,0
"13920","9016811",0,1,0,0,0,0
"13921","9016827",0,3,1,0,0,1
"13922","9016832",0,4,1,0,0,1
"13923","9016849",0,5,1,0,0,1
"13924","9016857",0,5,5,0,0,5
"13925","9016858",0,1,0,0,0,0
"13926","9016861",0,4,0,0,0,0
"13927","9016868",0,2,3,3,0,6
"13928","9016872",0,5,6,2,0,8
"13929","9016884",0,3,0,0,0,0
"13930","9016887",0,2,1,0,0,1
"13931","9016889",0,4,0,0,0,0
"13932","9016890",0,4,0,0,0,0
"13933","9016898",0,7,7,12,0,19
"13934","9016901",0,2,0,0,0,0
"13935","9016913",0,1,0,0,0,0
"13936","9016925",0,4,6,1,0,7
"13937","9016931",0,5,0,1,0,1
"13938","9016940",0,3,1,0,0,1
"13939","9016942",0,4,0,0,0,0
"13940","9016950",0,6,1,1,0,2
"13941","9016953",0,6,7,5,0,12
"13942","9016968",0,2,0,0,0,0
"13943","9016993",0,1,1,1,0,2
"13944","9016995",0,1,0,0,0,0
"13945","9016997",0,4,2,0,0,2
"13946","9017010",0,2,0,0,0,0
"13947","9017026",0,1,0,0,0,0
"13948","9017037",0,5,2,0,0,2
"13949","9017039",0,5,3,1,0,4
"13950","9017040",0,3,8,1,0,9
"13951","9017041",0,3,0,0,0,0
"13952","9017049",0,1,0,0,0,0
"13953","9017052",0,4,5,1,0,6
"13954","9017059",0,7,4,8,0,12
"13955","9017076",0,4,0,0,0,0
"13956","9017088",0,3,4,0,0,4
"13957","9017108",0,4,0,0,0,0
"13958","9017145",0,5,1,0,0,1
"13959","9017159",0,2,0,0,0,0
"13960","9017164",0,1,1,0,0,1
"13961","9017165",0,5,2,1,0,3
"13962","9017169",0,1,1,0,0,1
"13963","9017185",0,6,9,5,1,15
"13964","9017186",0,4,0,0,0,0
"13965","9017203",0,4,5,8,0,13
"13966","9017207",0,3,0,0,0,0
"13967","9017208",0,2,1,0,0,1
"13968","9017235",0,4,0,1,0,1
"13969","9017238",0,4,3,1,0,4
"13970","9017263",0,9,6,15,1,22
"13971","9017279",0,2,0,0,0,0
"13972","9017280",0,5,3,2,0,5
"13973","9017284",0,4,0,0,0,0
"13974","9017293",0,3,3,2,0,5
"13975","9017297",0,3,0,0,0,0
"13976","9017298",0,4,1,0,0,1
"13977","9017299",0,7,1,3,0,4
"13978","9017311",0,1,0,0,0,0
"13979","9017313",0,8,16,4,0,20
"13980","9017314",0,6,2,0,0,2
"13981","9017324",1,7,1,1,0,2
"13982","9017325",0,3,0,0,0,0
"13983","9017333",0,2,0,0,0,0
"13984","9017337",0,2,0,0,0,0
"13985","9017342",0,5,5,1,0,6
"13986","9017348",0,2,0,0,0,0
"13987","9017359",0,4,5,1,0,6
"13988","9017365",0,3,0,0,0,0
"13989","9017366",0,3,0,0,0,0
"13990","9017369",0,4,0,0,0,0
"13991","9017373",0,5,15,1,0,16
"13992","9017375",0,4,0,0,0,0
"13993","9017376",0,2,0,0,0,0
"13994","9017389",0,4,6,1,0,7
"13995","9017397",0,1,0,0,0,0
"13996","9017400",0,6,2,1,0,3
"13997","9017401",0,3,0,1,0,1
"13998","9017432",0,2,0,0,0,0
"13999","9017446",0,1,1,0,0,1
"14000","9017447",0,1,0,0,0,0
"14001","9017457",0,4,0,1,0,1
"14002","9017466",0,7,9,4,2,15
"14003","9017471",0,8,13,4,1,18
"14004","9017486",0,8,7,2,0,9
"14005","9017491",0,5,1,2,0,3
"14006","9017494",0,4,1,0,0,1
"14007","9017497",0,4,0,0,0,0
"14008","9017503",0,5,1,0,0,1
"14009","9017505",0,4,2,0,0,2
"14010","9017508",0,4,0,0,0,0
"14011","9017518",0,1,0,2,0,2
"14012","9017520",0,2,0,0,0,0
"14013","9017526",0,6,0,0,0,0
"14014","9017533",0,1,0,0,0,0
"14015","9017534",0,1,0,0,0,0
"14016","9017539",0,4,6,3,0,9
"14017","9017552",0,3,0,0,0,0
"14018","9017560",0,7,9,9,0,18
"14019","9017562",0,6,6,8,1,15
"14020","9017570",0,5,2,3,0,5
"14021","9017605",0,3,0,1,0,1
"14022","9017613",0,1,0,0,0,0
"14023","9017624",0,3,6,0,0,6
"14024","9017631",0,1,0,0,0,0
"14025","9017640",0,1,0,0,0,0
"14026","9017642",0,1,1,0,0,1
"14027","9017645",0,4,0,0,0,0
"14028","9017646",0,1,0,0,0,0
"14029","9017671",0,4,2,1,0,3
"14030","9017674",0,1,0,0,0,0
"14031","9017688",0,4,1,0,0,1
"14032","9017689",0,3,2,1,0,3
"14033","9017704",0,5,2,4,0,6
"14034","9017705",0,9,12,8,2,22
"14035","9017721",0,1,0,0,0,0
"14036","9017731",0,5,0,1,0,1
"14037","9017732",0,1,0,0,0,0
"14038","9017741",0,9,17,16,4,37
"14039","9017750",0,4,0,0,0,0
"14040","9017755",0,5,0,1,0,1
"14041","9017758",0,4,3,3,0,6
"14042","9017778",0,3,3,1,0,4
"14043","9017779",0,4,0,1,0,1
"14044","9017781",0,3,0,0,0,0
"14045","9017784",0,5,1,3,0,4
"14046","9017801",0,7,8,4,1,13
"14047","9017828",0,5,0,0,0,0
"14048","9017829",0,4,0,0,0,0
"14049","9017833",0,7,0,2,0,2
"14050","9017835",0,1,0,0,0,0
"14051","9017843",0,5,1,0,0,1
"14052","9017849",0,4,3,1,1,5
"14053","9017858",0,4,2,0,0,2
"14054","9017860",0,5,6,0,0,6
"14055","9017867",0,2,0,0,0,0
"14056","9017871",0,1,0,0,0,0
"14057","9017872",0,2,1,1,0,2
"14058","9017873",0,6,0,0,0,0
"14059","9017894",0,4,0,0,0,0
"14060","9017919",0,6,7,5,0,12
"14061","9017920",0,1,0,0,0,0
"14062","9017924",0,7,15,4,0,19
"14063","9017933",0,1,0,0,0,0
"14064","9017937",0,3,3,0,0,3
"14065","9017943",0,1,0,0,0,0
"14066","9017944",0,4,6,2,0,8
"14067","9017950",0,4,2,1,0,3
"14068","9017954",0,2,3,4,0,7
"14069","9018012",0,5,0,1,0,1
"14070","9018017",0,2,2,0,0,2
"14071","9018022",0,11,9,10,6,25
"14072","9018116",0,3,2,1,0,3
"14073","9018358",0,3,0,0,0,0
"14074","9018423",0,3,1,0,0,1
"14075","9018436",0,2,1,1,0,2
"14076","9018442",0,5,1,6,0,7
"14077","9018443",0,5,0,0,0,0
"14078","9018449",0,4,1,2,0,3
"14079","9018452",0,1,1,0,0,1
"14080","9018461",0,2,5,1,0,6
"14081","9018473",0,4,1,0,0,1
"14082","9018474",0,1,0,0,0,0
"14083","9018485",0,5,0,1,0,1
"14084","9018488",0,5,1,2,0,3
"14085","9018537",0,3,0,0,0,0
"14086","9018543",0,4,0,1,2,3
"14087","9018552",0,4,0,0,0,0
"14088","9018575",0,4,3,1,0,4
"14089","9018579",0,4,0,0,0,0
"14090","9018585",0,4,0,0,0,0
"14091","9018592",0,13,15,19,5,39
"14092","9018664",0,2,0,0,0,0
"14093","9018686",0,7,9,9,0,18
"14094","9018712",0,8,13,4,3,20
"14095","9018774",0,3,4,0,0,4
"14096","9018788",0,3,2,1,0,3
"14097","9018799",0,5,2,1,0,3
"14098","9018882",0,5,1,2,0,3
"14099","9018887",0,4,2,1,0,3
"14100","9018891",0,5,2,1,0,3
"14101","9018911",0,4,1,0,0,1
"14102","9018941",0,4,5,1,0,6
"14103","9018951",0,5,2,0,0,2
"14104","9018979",0,1,0,0,0,0
"14105","9019010",0,4,2,1,0,3
"14106","9019011",0,7,7,7,0,14
"14107","9019023",0,6,5,8,0,13
"14108","9019026",0,3,1,0,0,1
"14109","9019069",0,4,1,0,0,1
"14110","9019072",0,4,0,0,0,0
"14111","9019089",0,6,8,8,1,17
"14112","9019095",0,1,1,0,0,1
"14113","9019116",0,4,2,0,0,2
"14114","9019122",0,3,1,0,0,1
"14115","9019123",0,4,1,0,0,1
"14116","9019144",0,2,0,0,0,0
"14117","9019147",0,1,0,0,0,0
"14118","9019165",0,5,3,0,1,4
"14119","9019196",0,3,5,2,0,7
"14120","9019246",0,3,4,2,0,6
"14121","9019250",0,5,2,0,0,2
"14122","9019275",0,5,9,6,1,16
"14123","9019290",0,3,1,1,0,2
"14124","9020370",0,2,0,0,0,0
"14125","9020386",0,2,0,2,0,2
"14126","9020398",0,4,0,0,0,0
"14127","9020443",0,3,1,0,0,1
"14128","9020460",0,3,0,0,0,0
"14129","9020463",0,7,7,4,0,11
"14130","9020468",0,4,5,2,0,7
"14131","9020479",0,4,2,2,0,4
"14132","9020532",0,5,10,3,0,13
"14133","9020556",0,4,0,0,0,0
"14134","9020600",0,6,6,4,2,12
"14135","9020630",0,5,2,1,0,3
"14136","9020642",0,5,0,0,0,0
"14137","9020643",0,7,6,0,0,6
"14138","9020672",0,3,0,1,0,1
"14139","9020683",0,4,3,1,0,4
"14140","9020692",0,6,1,0,0,1
"14141","9020700",0,4,5,0,0,5
"14142","9020740",0,2,0,0,0,0
"14143","9020763",0,5,1,4,0,5
"14144","9020800",0,4,0,0,0,0
"14145","9020855",0,5,5,1,0,6
"14146","9020914",0,6,1,2,0,3
"14147","9020921",0,1,0,0,0,0
"14148","9020942",0,6,3,4,0,7
"14149","9020970",0,1,0,0,0,0
"14150","9020972",0,7,9,10,0,19
"14151","9020992",0,3,1,0,0,1
"14152","9021003",0,4,0,1,0,1
"14153","9021007",0,4,0,0,0,0
"14154","9021023",0,4,1,0,0,1
"14155","9021031",0,4,4,0,0,4
"14156","9021036",0,4,0,0,0,0
"14157","9021037",0,5,5,2,0,7
"14158","9021059",0,3,2,0,0,2
"14159","9021061",0,2,0,0,0,0
"14160","9021124",0,3,2,1,0,3
"14161","9021137",0,2,0,0,0,0
"14162","9021151",0,3,0,0,0,0
"14163","9021159",0,5,4,3,0,7
"14164","9021186",0,6,0,0,0,0
"14165","9021201",0,3,3,1,0,4
"14166","9021221",0,4,3,0,0,3
"14167","9021336",0,3,0,0,0,0
"14168","9021383",0,4,1,0,0,1
"14169","9021529",0,1,0,0,0,0
"14170","9021603",0,3,2,1,0,3
"14171","9021686",0,3,0,0,0,0
"14172","9021687",0,10,11,10,1,22
"14173","9021768",0,5,0,1,0,1
"14174","9021803",0,3,0,0,0,0
"14175","9021822",0,6,2,3,0,5
"14176","9021935",0,7,1,0,0,1
"14177","9021955",0,3,3,0,0,3
"14178","9021965",0,6,9,11,0,20
"14179","9022002",0,5,7,6,0,13
"14180","9022070",0,3,1,0,0,1
"14181","9022105",0,4,0,0,0,0
"14182","9022118",0,5,1,2,0,3
"14183","9022123",0,7,5,2,1,8
"14184","9022124",0,8,2,4,0,6
"14185","9022145",0,4,1,1,0,2
"14186","9022189",0,6,0,0,0,0
"14187","9022205",0,7,4,5,2,11
"14188","9022235",0,7,1,0,0,1
"14189","9022267",0,4,0,0,0,0
"14190","9022303",0,3,3,3,0,6
"14191","9022310",0,2,0,0,0,0
"14192","9022377",0,5,5,4,2,11
"14193","9022431",0,6,3,5,0,8
"14194","9022480",0,7,5,3,2,10
"14195","9022541",0,1,1,0,0,1
"14196","9022544",0,2,1,0,0,1
"14197","9022551",0,5,4,1,0,5
"14198","9022582",1,6,4,5,0,9
"14199","9022601",0,3,0,3,0,3
"14200","9022657",0,1,0,0,0,0
"14201","9022678",0,3,0,1,0,1
"14202","9022696",0,1,1,0,0,1
"14203","9022718",0,2,0,0,0,0
"14204","9022745",0,3,0,0,0,0
"14205","9022747",0,1,0,0,0,0
"14206","9022793",0,2,0,0,0,0
"14207","9022795",0,2,0,1,0,1
"14208","9022797",0,4,0,0,0,0
"14209","9022803",0,3,0,0,0,0
"14210","9022828",0,4,5,0,0,5
"14211","9022866",0,4,1,0,0,1
"14212","9022901",0,2,0,0,0,0
"14213","9022902",0,2,0,0,0,0
"14214","9022925",0,6,5,2,0,7
"14215","9022993",0,1,0,2,0,2
"14216","9023026",0,6,6,9,0,15
"14217","9023068",1,4,0,1,0,1
"14218","9023084",0,3,0,1,0,1
"14219","9023107",0,6,1,4,1,6
"14220","9023201",0,2,0,0,0,0
"14221","9023248",0,6,16,2,0,18
"14222","9023251",0,2,3,0,0,3
"14223","9023260",0,6,1,2,0,3
"14224","9023267",0,1,0,0,0,0
"14225","9023442",0,4,1,0,0,1
"14226","9023454",0,2,1,0,0,1
"14227","9023562",0,3,0,0,0,0
"14228","9023580",0,5,5,1,0,6
"14229","9023755",0,4,2,2,0,4
"14230","9023778",0,2,0,0,0,0
"14231","9023810",0,1,0,0,0,0
"14232","9023900",0,7,5,3,0,8
"14233","9023903",0,5,5,1,0,6
"14234","9024000",0,6,7,2,0,9
"14235","9024024",0,6,2,5,0,7
"14236","9024028",1,1,0,0,0,0
"14237","9024081",0,4,1,0,0,1
"14238","9024108",0,3,1,0,0,1
"14239","9024121",0,2,1,1,0,2
"14240","9024153",0,6,1,0,0,1
"14241","9024189",0,4,0,0,0,0
"14242","9024196",0,2,2,1,0,3
"14243","9024219",0,4,1,0,0,1
"14244","9024317",0,2,1,0,0,1
"14245","9024365",0,8,13,2,2,17
"14246","9024382",0,3,0,0,0,0
"14247","9024454",0,7,5,11,2,18
"14248","9028999",1,4,0,0,0,0
"14249","9029025",0,6,11,5,2,18
"14250","9029100",0,4,4,1,0,5
"14251","9029114",0,4,0,0,0,0
"14252","9029138",0,5,9,3,0,12
"14253","9029170",0,4,1,2,0,3
"14254","9029198",0,4,11,1,1,13
"14255","9029217",0,3,2,0,0,2
"14256","9029308",0,2,5,2,0,7
"14257","9029336",0,1,0,0,0,0
"14258","9029341",0,1,1,0,0,1
"14259","9029360",0,4,3,0,0,3
"14260","9029364",0,2,0,0,0,0
"14261","9029440",0,4,0,0,0,0
"14262","9029472",0,1,0,0,0,0
"14263","9029478",0,1,1,0,0,1
"14264","9029487",0,2,1,0,0,1
"14265","9029544",0,3,0,0,0,0
"14266","9029558",0,2,0,0,0,0
"14267","9029812",0,2,0,0,0,0
"14268","9029885",0,3,0,0,0,0
"14269","9030033",0,6,2,4,0,6
"14270","9030053",0,4,1,0,0,1
"14271","9030072",0,3,0,1,0,1
"14272","9030095",0,4,2,0,0,2
"14273","9030138",0,5,6,0,1,7
"14274","9030195",0,4,0,1,0,1
"14275","9030218",0,4,2,1,0,3
"14276","9030249",0,4,2,0,0,2
"14277","9030251",0,4,2,0,0,2
"14278","9030261",0,4,1,0,0,1
"14279","9030263",0,3,3,1,0,4
"14280","9030265",0,2,0,0,0,0
"14281","9030360",0,4,0,0,0,0
"14282","9030361",0,4,0,0,0,0
"14283","9030393",0,4,0,0,0,0
"14284","9030457",0,3,2,0,0,2
"14285","9030462",0,4,0,0,0,0
"14286","9030531",0,6,8,4,0,12
"14287","9030548",0,6,8,2,0,10
"14288","9030570",0,3,0,0,0,0
"14289","9030619",0,4,0,1,0,1
"14290","9030620",0,4,1,2,0,3
"14291","9030621",0,4,2,3,0,5
"14292","9030622",0,4,1,2,0,3
"14293","9030623",0,5,1,0,0,1
"14294","9030638",0,1,0,0,0,0
"14295","9030640",0,5,1,0,0,1
"14296","9030708",0,1,0,0,0,0
"14297","9030789",0,5,1,0,0,1
"14298","9030842",0,4,0,0,0,0
"14299","9030919",0,3,3,0,0,3
"14300","9030959",0,5,1,1,0,2
"14301","9031069",0,3,0,1,0,1
"14302","9031080",0,4,0,0,0,0
"14303","9031081",1,6,8,7,3,18
"14304","9031104",0,4,2,1,0,3
"14305","9031117",0,3,3,0,0,3
"14306","9031124",0,2,0,0,0,0
"14307","9031125",0,1,0,0,0,0
"14308","9031126",0,1,0,0,0,0
"14309","9031160",0,2,0,0,0,0
"14310","9031161",0,2,4,0,0,4
"14311","9031162",0,2,0,0,0,0
"14312","9031163",0,3,0,0,0,0
"14313","9031222",0,5,4,3,0,7
"14314","9031374",0,4,3,0,0,3
"14315","9031375",0,3,0,0,0,0
"14316","9031385",0,2,0,0,0,0
"14317","9031410",0,4,0,0,0,0
"14318","9031528",0,5,0,0,0,0
"14319","9031537",0,7,3,4,0,7
"14320","9031595",0,4,2,0,0,2
"14321","9031675",0,3,0,0,0,0
"14322","9031690",0,5,3,4,0,7
"14323","9031693",0,1,0,0,0,0
"14324","9031703",0,4,1,0,0,1
"14325","9031750",0,4,6,1,0,7
"14326","9031774",0,6,2,3,0,5
"14327","9031808",0,5,2,0,0,2
"14328","9031894",0,3,0,0,0,0
"14329","9031897",0,4,0,0,0,0
"14330","9031951",0,4,0,0,0,0
"14331","9031964",0,3,0,0,0,0
"14332","9031980",0,4,2,0,0,2
"14333","9031988",0,4,0,0,0,0
"14334","9032089",0,4,0,3,0,3
"14335","9032132",0,1,3,1,0,4
"14336","9032159",0,2,0,0,0,0
"14337","9032237",0,3,0,0,0,0
"14338","9032240",0,4,0,0,0,0
"14339","9032314",0,4,4,4,0,8
"14340","9032323",0,2,0,0,0,0
"14341","9032387",0,4,5,1,0,6
"14342","9032392",0,2,0,0,0,0
"14343","9032401",0,4,1,1,0,2
"14344","9032433",0,3,1,0,0,1
"14345","9032456",0,6,0,0,0,0
"14346","9032476",0,4,0,0,0,0
"14347","9032477",0,2,0,0,0,0
"14348","9032552",0,5,0,0,0,0
"14349","9032688",0,2,3,1,0,4
"14350","9032755",0,3,2,0,0,2
"14351","9032853",0,3,0,0,0,0
"14352","9032872",0,2,0,0,0,0
"14353","9032885",0,1,0,0,0,0
"14354","9032935",0,4,0,1,0,1
"14355","9041731",0,4,1,3,0,4
"14356","9041768",0,6,5,5,0,10
"14357","9041814",0,5,2,0,0,2
"14358","9041825",0,7,7,4,0,11
"14359","9041947",0,12,8,17,8,33
"14360","9041958",0,4,2,2,1,5
"14361","9041959",0,5,0,1,0,1
"14362","9041968",0,5,0,1,0,1
"14363","9041980",0,7,0,3,0,3
"14364","9042190",0,4,0,0,0,0
"14365","9042230",0,4,0,2,1,3
"14366","9042594",0,5,1,0,0,1
"14367","9042614",0,1,0,0,0,0
"14368","9042935",0,5,0,0,0,0
"14369","9042956",0,4,0,0,0,0
"14370","9042979",0,5,5,3,0,8
"14371","9043220",0,1,0,0,0,0
"14372","9043303",0,6,2,2,0,4
"14373","9043397",0,4,4,1,0,5
"14374","9043530",0,4,2,0,0,2
"14375","9043536",0,2,0,0,0,0
"14376","9043539",0,8,3,4,0,7
"14377","9043672",0,6,1,1,0,2
"14378","9043728",0,4,0,0,0,0
"14379","9043760",0,3,1,0,0,1
"14380","9043776",0,5,0,0,0,0
"14381","9043821",0,2,5,0,0,5
"14382","9043901",0,4,0,1,0,1
"14383","9044040",0,4,1,1,0,2
"14384","9044090",0,6,3,1,0,4
"14385","9044191",0,4,2,2,0,4
"14386","9044241",0,4,0,0,0,0
"14387","9044284",0,2,3,0,0,3
"14388","9044287",0,3,0,1,0,1
"14389","9044487",0,3,0,0,0,0
"14390","9044516",0,4,4,1,0,5
"14391","9044630",0,4,3,2,1,6
"14392","9044689",0,2,0,0,0,0
"14393","9044765",0,5,2,0,0,2
"14394","9044789",0,4,0,0,0,0
"14395","9044903",0,4,0,1,0,1
"14396","9044937",0,4,3,0,0,3
"14397","9044964",0,3,0,3,0,3
"14398","9045081",0,5,3,2,0,5
"14399","9045102",0,4,3,2,0,5
"14400","9045105",0,4,1,2,0,3
"14401","9045176",0,1,0,0,0,0
"14402","9045209",0,3,2,0,0,2
"14403","9045248",0,8,13,8,1,22
"14404","9045289",0,4,3,1,0,4
"14405","9045334",0,4,0,0,0,0
"14406","9045349",0,1,0,0,0,0
"14407","9045501",0,5,1,0,0,1
"14408","9045566",0,3,7,4,0,11
"14409","9045608",0,5,7,4,0,11
"14410","9045623",0,7,1,0,0,1
"14411","9045625",0,5,0,0,0,0
"14412","9045732",0,3,1,0,0,1
"14413","9045743",0,4,2,1,0,3
"14414","9045918",0,1,0,1,0,1
"14415","9045921",0,2,0,1,0,1
"14416","9045959",0,1,0,0,0,0
"14417","9045993",0,4,0,0,0,0
"14418","9046054",0,3,0,0,0,0
"14419","9046101",0,2,2,1,0,3
"14420","9046133",0,5,1,3,2,6
"14421","9046182",0,4,0,0,0,0
"14422","9046374",1,2,0,0,0,0
"14423","9046403",0,2,0,0,0,0
"14424","9046405",0,3,2,0,0,2
"14425","9046445",0,4,0,0,0,0
"14426","9046636",0,2,2,0,0,2
"14427","9046714",0,6,13,5,1,19
"14428","9046771",0,2,0,0,0,0
"14429","9047156",0,3,6,1,0,7
"14430","9047409",0,8,21,10,0,31
"14431","9047478",0,7,17,5,0,22
"14432","9047608",0,3,1,2,0,3
"14433","9047809",0,1,0,1,0,1
"14434","9047834",0,8,6,15,1,22
"14435","9047912",0,5,2,1,0,3
"14436","9048075",0,2,0,0,0,0
"14437","9048089",0,4,0,0,0,0
"14438","9048382",0,4,1,1,0,2
"14439","9048591",0,1,0,0,0,0
"14440","9048593",0,6,1,2,0,3
"14441","9048627",0,1,0,0,0,0
"14442","9048736",0,2,1,0,0,1
"14443","9049182",0,5,2,0,0,2
"14444","9049395",0,6,1,2,0,3
"14445","9049436",0,3,4,2,0,6
"14446","9049437",0,5,8,2,0,10
"14447","9049488",0,3,2,1,0,3
"14448","9049513",0,1,0,0,0,0
"14449","9049680",0,3,0,2,0,2
"14450","9049711",0,4,2,0,0,2
"14451","9049782",0,5,0,0,0,0
"14452","9049786",0,2,0,0,0,0
"14453","9049809",0,3,0,0,0,0
"14454","9049963",0,3,6,4,0,10
"14455","9050163",0,9,9,3,0,12
"14456","9050251",0,5,1,0,0,1
"14457","9050252",0,8,1,4,1,6
"14458","9050254",0,6,1,0,0,1
"14459","9050255",0,5,0,0,0,0
"14460","9050266",0,1,0,0,0,0
"14461","9050327",0,2,3,1,0,4
"14462","9050379",0,5,2,2,0,4
"14463","9050411",0,1,0,0,0,0
"14464","9050725",0,4,1,0,0,1
"14465","9050780",0,1,1,0,0,1
"14466","9050818",0,3,0,0,0,0
"14467","9050820",0,6,3,1,0,4
"14468","9050863",0,7,8,5,1,14
"14469","9051018",0,4,0,0,0,0
"14470","9051183",0,7,7,4,0,11
"14471","9051190",0,10,7,6,0,13
"14472","9051216",0,7,11,3,1,15
"14473","9051308",0,4,7,1,0,8
"14474","9051352",0,4,4,1,0,5
"14475","9051353",0,5,3,6,0,9
"14476","9051480",0,4,4,6,1,11
"14477","9051495",0,7,3,1,0,4
"14478","9051600",0,3,0,1,0,1
"14479","9051620",0,2,1,0,0,1
"14480","9051640",0,5,1,2,0,3
"14481","9051693",0,4,0,1,0,1
"14482","9051701",0,7,9,5,0,14
"14483","9051936",0,2,0,0,0,0
"14484","9051963",0,4,0,0,0,0
"14485","9051965",0,3,0,1,0,1
"14486","9052008",0,6,10,4,0,14
"14487","9052011",0,4,0,4,1,5
"14488","9052113",0,4,1,0,0,1
"14489","9052159",0,4,0,0,0,0
"14490","9052170",0,5,0,0,0,0
"14491","9052251",0,3,0,0,0,0
"14492","9052265",0,8,15,3,1,19
"14493","9052300",0,3,3,1,0,4
"14494","9052322",0,4,7,1,0,8
"14495","9052369",0,6,9,4,0,13
"14496","9052471",0,6,1,0,0,1
"14497","9052658",0,1,0,0,0,0
"14498","9052660",0,5,3,1,0,4
"14499","9052694",0,4,0,0,0,0
"14500","9052723",0,3,6,8,0,14
"14501","9052820",0,6,8,2,0,10
"14502","9052834",0,4,0,3,0,3
"14503","9052866",0,1,0,0,0,0
"14504","9052873",0,5,8,3,0,11
"14505","9052884",0,2,0,0,0,0
"14506","9053084",0,5,4,11,1,16
"14507","9053124",0,5,0,0,0,0
"14508","9053174",0,2,0,0,0,0
"14509","9053211",0,3,7,0,0,7
"14510","9053239",0,3,0,1,0,1
"14511","9053240",0,4,4,0,0,4
"14512","9053289",0,3,3,0,0,3
"14513","9053322",0,6,2,0,0,2
"14514","9053330",0,4,0,0,0,0
"14515","9053355",0,9,13,0,1,14
"14516","9053407",0,2,3,0,0,3
"14517","9053416",0,4,2,0,0,2
"14518","9053417",0,2,0,0,0,0
"14519","9053467",0,1,0,0,0,0
"14520","9053490",0,1,0,0,0,0
"14521","9053498",0,6,0,0,0,0
"14522","9053500",0,1,0,0,0,0
"14523","9053501",0,4,1,0,0,1
"14524","9053506",0,2,0,1,0,1
"14525","9053507",0,2,0,0,0,0
